salesorderid,orderqty,salesorderdetailid,unitprice,specialofferid,modifieddate,rowguid,productid,unitpricediscount
43869,2,722,2024.994,1,2011-07-01 00:00:00,1107bcc6-56d7-46f6-8a96-8c518d6069b7,777,0
43869,2,723,809.76,1,2011-07-01 00:00:00,8d663eaa-ae44-4f5b-be78-205b4af8a574,745,0
43869,5,724,2039.994,1,2011-07-01 00:00:00,746400c9-16ef-42ec-b77f-3f8824db5887,771,0
43869,4,725,2039.994,1,2011-07-01 00:00:00,1d507da1-1377-4118-bcda-47074d9711dd,772,0
43869,1,726,714.7043,1,2011-07-01 00:00:00,165acb41-594f-4c5e-a91d-4bd7bf550e5e,743,0
43869,1,727,2039.994,1,2011-07-01 00:00:00,4de3f9e9-5450-432e-83da-f50a98313c61,774,0
43869,5,728,2024.994,1,2011-07-01 00:00:00,3e790bb7-1fa7-47ca-add3-f5a1d2a72f3f,778,0
43869,2,729,722.5949,1,2011-07-01 00:00:00,1f61b66a-dac3-42f4-b3ab-6914ace0b9f3,742,0
43870,3,730,419.4589,1,2011-07-01 00:00:00,242e16ec-c772-4ae5-bc77-2b01c90c436a,760,0
43870,2,731,419.4589,1,2011-07-01 00:00:00,a637b4a9-13a4-4ab7-a132-f6a94ffae4bc,762,0
43870,3,732,28.8404,1,2011-07-01 00:00:00,eb5311ba-fb8c-424b-8f04-f0d1aadf5b51,715,0
43870,3,733,419.4589,1,2011-07-01 00:00:00,34fb2977-9ca0-467b-ab3f-d95962c1cea9,770,0
43870,1,734,874.794,1,2011-07-01 00:00:00,0d246c86-f0cc-4c9e-b086-8fd904a85a97,758,0
43871,1,735,5.1865,1,2011-07-01 00:00:00,ccbfef26-ac3f-4ee0-8113-d1dbbbf385c5,712,0
43871,1,736,419.4589,1,2011-07-01 00:00:00,9e0c85d6-3160-446b-988c-922442530e52,761,0
43871,2,737,183.9382,1,2011-07-01 00:00:00,55b5eac9-5981-4c46-b950-c9ee0540a3aa,729,0
43871,2,738,20.1865,1,2011-07-01 00:00:00,76a897fa-6be2-4ba8-bf24-9eba910fee38,707,0
43871,1,739,874.794,1,2011-07-01 00:00:00,a73711e1-c582-4675-94d5-181f237c573c,758,0
43871,1,740,183.9382,1,2011-07-01 00:00:00,a7c02c07-db4c-46d7-8927-493d1acd903d,725,0
43871,1,741,419.4589,1,2011-07-01 00:00:00,f3999c15-04e0-46ed-bf13-bb205698505d,762,0
43871,2,742,28.8404,1,2011-07-01 00:00:00,9437caa8-bc2b-407f-b386-b4a28c4ffd22,715,0
43871,3,743,874.794,1,2011-07-01 00:00:00,3a7a7418-9ee6-4f00-b1e3-774326b9057b,754,0
43871,1,744,2146.962,1,2011-07-01 00:00:00,85d5206d-3673-4ad7-9b52-8b6e41d0e216,753,0
43871,4,745,20.1865,1,2011-07-01 00:00:00,7b5e55aa-2a0a-411c-be67-6b38db6c0f45,708,0
43871,2,746,419.4589,1,2011-07-01 00:00:00,e9832041-8aeb-44c1-b6ce-6078b5858f9c,760,0
43871,3,747,419.4589,1,2011-07-01 00:00:00,a01f6861-8525-42c8-9084-8fd4fe330eda,770,0
43871,4,748,20.1865,1,2011-07-01 00:00:00,44adac7b-1460-4a1a-a94b-7540e2ffa2f0,711,0
43872,1,749,419.4589,1,2011-07-01 00:00:00,e19e3afc-f172-4c3e-8382-48a04fc3cbd3,763,0
43872,1,750,20.1865,1,2011-07-01 00:00:00,7807b4f7-733f-41b8-9a22-5432dec425e7,708,0
43872,3,751,874.794,1,2011-07-01 00:00:00,215164b8-7d93-497b-a748-fa62cc92b76e,758,0
43872,2,752,874.794,1,2011-07-01 00:00:00,6f80c7f8-5d18-44ab-8b18-d8426b561c1e,756,0
43872,1,753,419.4589,1,2011-07-01 00:00:00,677d3b69-afd8-47eb-8c70-c3c566382d96,765,0
43872,2,754,20.1865,1,2011-07-01 00:00:00,765bc32b-9218-4cb2-975c-69b13d1a3760,711,0
43872,4,755,20.1865,1,2011-07-01 00:00:00,f68c8b60-34a1-4a52-b8e4-f35acf60bc8a,707,0
43872,2,756,183.9382,1,2011-07-01 00:00:00,715d6a51-ec0d-4037-987e-1cf8a3105e07,725,0
43872,1,757,356.898,1,2011-07-01 00:00:00,3ec3b30e-ad12-41df-baad-60bb38000627,732,0
43872,1,758,178.5808,1,2011-07-01 00:00:00,05524872-301c-45a0-b2f5-4213b6a40a3c,738,0
43872,1,759,2146.962,1,2011-07-01 00:00:00,67f79705-594d-41af-aeae-43aa191092f7,753,0
43872,2,760,874.794,1,2011-07-01 00:00:00,654b1987-0100-4d87-b5be-5bf18f7b28bf,754,0
43872,1,761,874.794,1,2011-07-01 00:00:00,b012fd3b-5345-412f-9ead-e223c2db63c8,755,0
43872,4,762,28.8404,1,2011-07-01 00:00:00,fd4eb8fc-ca4e-49b0-a2d8-f34cb30ed2eb,716,0
43872,1,763,419.4589,1,2011-07-01 00:00:00,cec71c06-56a0-4dec-a57c-4d9cd9728db5,760,0
43872,4,764,5.1865,1,2011-07-01 00:00:00,175ab5be-7bc0-410b-9edc-cfbd761bbbbc,712,0
43873,6,765,419.4589,1,2011-07-01 00:00:00,13705979-0b64-41cb-a9d6-e6cb2c3327db,770,0
43873,2,766,419.4589,1,2011-07-01 00:00:00,2bcbae4b-16ec-4ad4-89bd-169295898463,764,0
43873,2,767,2146.962,1,2011-07-01 00:00:00,8cdd37d2-e2c7-4426-b247-d375e267fc33,749,0
43873,5,768,183.9382,1,2011-07-01 00:00:00,ad2f863b-4048-4dba-9e96-bcc9aba5a4fe,726,0
43873,5,769,183.9382,1,2011-07-01 00:00:00,70dbdf9b-14cf-4255-a94c-d61e3c3a7c00,729,0
43873,1,770,874.794,1,2011-07-01 00:00:00,6b7c904d-ff6c-4325-ba90-146c64e20829,755,0
43873,1,771,178.5808,1,2011-07-01 00:00:00,1e8015c8-c0cc-490a-becb-30c933362199,738,0
43873,3,772,419.4589,1,2011-07-01 00:00:00,b19de805-c52f-42db-883a-13b465524684,766,0
43873,3,773,178.5808,1,2011-07-01 00:00:00,bf50b9e3-1337-4905-a70f-f7317844b794,722,0
43873,5,774,874.794,1,2011-07-01 00:00:00,d60c73ed-1fe4-4fd7-a68b-a29403c1501f,758,0
43873,5,775,419.4589,1,2011-07-01 00:00:00,f8ea88df-ce5e-46f0-8f82-4f20d191d0bb,760,0
43873,3,776,356.898,1,2011-07-01 00:00:00,e77342cf-f260-4a12-bfba-f75866c54aba,733,0
43873,2,777,419.4589,1,2011-07-01 00:00:00,dfc545de-cde4-4250-9a60-9cfb0b01db69,768,0
43873,1,778,874.794,1,2011-07-01 00:00:00,c8440a55-1fde-464e-b88f-30d431e944b3,756,0
43873,5,779,20.1865,1,2011-07-01 00:00:00,75353f1b-16e5-4373-bdb0-1384707af8f3,707,0
43873,1,780,419.4589,1,2011-07-01 00:00:00,9fe88865-3c66-4635-b444-fcd0785c12c0,765,0
43873,2,781,20.1865,1,2011-07-01 00:00:00,f9842d95-7843-47ed-a648-d5e4d08c9501,711,0
43873,6,782,874.794,1,2011-07-01 00:00:00,aad572e4-c443-4550-807f-973ba227a21d,754,0
43873,3,783,183.9382,1,2011-07-01 00:00:00,27618f9d-e9cc-4648-a0ce-bd59befa0175,730,0
43873,6,784,419.4589,1,2011-07-01 00:00:00,b0cc42f6-4b00-477e-a597-daab45417fcd,761,0
43873,5,785,419.4589,1,2011-07-01 00:00:00,e6bd1fc8-d2b7-4aae-93c6-0406e36ba805,763,0
43873,1,786,28.8404,1,2011-07-01 00:00:00,edce57c2-a006-4fbc-9915-ddcb84b557c7,716,0
43873,5,787,28.8404,1,2011-07-01 00:00:00,42be3234-d31c-4e5a-90a8-f01d76394712,715,0
43873,1,788,28.8404,1,2011-07-01 00:00:00,97f6db91-c669-44b5-bf9c-9f4fa7beb610,714,0
43873,4,789,419.4589,1,2011-07-01 00:00:00,abb35931-f802-43d1-86d4-8dc94f774431,762,0
43873,2,790,183.9382,1,2011-07-01 00:00:00,c616acd8-a8d6-410c-b2ba-073479ab9368,725,0
